Random Vibration Analysis:

input PSD:
0.0 0.00012732395447351627
3.141592653589793 9.128577500404518e-05
6.283185307179586 4.93668886443453e-05
9.42477796076938 2.796449465299569e-05
12.566370614359172 1.7402192272309196e-05
15.707963267948966 1.1713761584621772e-05
18.84955592153876 8.36984134792335e-06
21.991148575128552 6.258420024813657e-06
25.132741228718345 4.84744714488905e-06
28.274333882308138 3.860931967999849e-06
31.41592653589793 3.1454775657981765e-06
34.55751918948772 2.610762039914702e-06
37.69911184307752 2.2009737001416308e-06
40.840704496667314 1.8801938326448514e-06
43.982297150257104 1.6244921310893067e-06
47.12388980384689 1.4174440735555923e-06
50.26548245743669 1.2474821683022174e-06
53.40707511102649 1.1062737720813186e-06
56.548667764616276 9.876959299826571e-07
59.690260418206066 8.87169302593482e-07
62.83185307179586 8.012146100399385e-07
65.97344572538566 7.271506805916056e-07
69.11503837897544 6.628847883217222e-07
72.25663103256524 6.067644461909097e-07
75.39822368615503 5.574709270445076e-07
78.53981633974483 5.139416239845845e-07
81.68140899333463 4.7531266757400154e-07
84.82300164692441 4.4087598411282596e-07
87.96459430051421 4.100467904058398e-07
91.106186954104 3.823387265444118e-07
94.24777960769379 3.5734464419338546e-07
97.38937226128358 3.347216280368474e-07
100.53096491487338 3.1417921784793995e-07
103.67255756846318 2.95470073363538e-07
106.81415022205297 2.783825200441951e-07
109.95574287564276 2.627345550444684e-07
113.09733552923255 2.4836899561466163e-07
116.23892818282235 2.3514952784487978e-07
119.38052083641213 2.229574698499429e-07
122.52211349000193 2.116891055644284e-07
125.66370614359172 2.0125347707453857e-07
128.8052987971815 1.915705475706266e-07
131.94689145077132 1.8256966551406922e-07
135.0884841043611 1.7418827489306404e-07
138.23007675795088 1.663708275324207e-07
141.3716694115407 1.5906786208905528e-07
144.51326206513048 1.5223522117767042e-07
147.6548547187203 1.458333834569191e-07
150.79644737231007 1.3982689178709743e-07
153.93804002589985 1.3418386199039185e-07
157.07963267948966 1.288755594904965e-07
160.22122533307945 1.2387603332332336e-07
163.36281798666926 1.1916179880528747e-07
166.50441064025904 1.1471156160626903e-07
169.64600329384882 1.1050597716798342e-07
172.78759594743863 1.0652744038784555e-07
175.92918860102841 1.0275990129503838e-07
179.0707812546182 9.91887031123154e-08
182.212373908208 9.580043965027478e-08
185.3539665617978 9.25828294413663e-08
188.49555921538757 8.952460440553e-08
191.63715186897738 8.661541116164492e-08
194.77874452256717 8.384572336982713e-08
197.92033717615698 8.120676371793985e-08
201.06192982974676 7.8690434358699e-08
204.20352248333654 7.62892547673821e-08
207.34511513692635 7.399630612923336e-08
210.48670779051614 7.180518148418449e-08
213.62830044410595 6.970994095777637e-08
216.76989309769573 6.770507149389542e-08
219.9114857512855 6.578545057939107e-08
223.05307840487532 6.394631351470404e-08
226.1946710584651 6.218322383988062e-08
229.3362637120549 6.049204657309094e-08
232.4778563656447 5.8868923960118736e-08
235.61944901923448 5.7310253469170934e-08
238.76104167282426 5.581266779655651e-08
241.90263432641407 5.437301667596552e-08
245.04422698000386 5.298835030780472e-08
248.18581963359367 5.1655904245791927e-08
251.32741228718345 5.0373085596185445e-08
254.46900494077323 4.9137460400970865e-08
257.610597594363 4.794674209034582e-08
260.75219024795285 4.6798780902183796e-08
263.89378290154264 4.569155417704125e-08
267.0353755551324 4.4623157446883806e-08
270.1769682087222 4.3591796244210516e-08
273.318560862312 4.259577856578593e-08
276.46015351590177 4.163350793187293e-08
279.6017461694916 4.070347698779521e-08
282.7433388230814 3.9804261599939756e-08
285.88493147667117 3.893451540301481e-08
289.02652413026095 3.8092964759575595e-08
292.16811678385073 3.7278404096578896e-08
295.3097094374406 3.64896915870797e-08
298.45130209103036 3.572574514818526e-08
301.59289474462014 3.4985538729072814e-08
304.7344873982099 3.426809886529279e-08
307.8760800517997 3.3572501477749474e-08
311.01767270538954 3.289786889670409e-08

Natural frequencies, Hz:
2.3182593672183778
1.7276200846242535

Mode shapes in columns (normilized to mass matrix):
[[ 0.02086863  0.00803121]
 [-0.00507938  0.01319848]]

PSD of the CG Displacement and Angle Displacement:
0.0 0.00012732395447351627 0.0 0.0 0.0
0.5 9.778634097856967e-05 2.6401519110541282e-06 0.0 0.0
1.0 6.832436603426054e-05 1.0317750668516418e-05 0.0 0.0
1.5 9.601415204557656e-05 8.809212891377821e-05 0.0 0.0
2.0 0.0001260739645101124 5.0789479104277855e-05 0.0 0.0
2.5 0.00011822271326563997 1.3299179020223639e-05 0.0 0.0
3.0 2.40706243233071e-06 1.5442633887764903e-06 0.0 0.0
3.5 1.3969087772333655e-07 4.934183859598801e-07 0.0 0.0
4.0 2.6085074351131806e-09 1.9441261541818532e-07 0.0 0.0
4.5 1.725560507539177e-08 8.352757200811901e-08 0.0 0.0
5.0 3.03304169465557e-08 3.7066723103502593e-08 0.0 0.0
5.499999999999999 3.301452805536141e-08 1.6379990119802052e-08 0.0 0.0
6.0 2.979142148008724e-08 6.967974271893675e-09 0.0 0.0
6.500000000000001 2.430866192370583e-08 2.74021336416572e-09 0.0 0.0
7.0 1.8551291997956185e-08 9.433510367021733e-10 0.0 0.0
7.499999999999999 1.3427866982084884e-08 2.743257649146009e-10 0.0 0.0
8.0 9.26003508300626e-09 1.0249057351941164e-10 0.0 0.0
8.5 6.074956342701979e-09 1.232505235668617e-10 0.0 0.0
9.0 3.765724760959436e-09 1.9448273187722301e-10 0.0 0.0
9.5 2.176160368333656e-09 2.5574447751632206e-10 0.0 0.0
10.0 1.1440766921918007e-09 2.8706380343983183e-10 0.0 0.0
10.5 5.220189710890751e-10 2.875097071113692e-10 0.0 0.0
10.999999999999998 1.858360150681667e-10 2.640058969514017e-10 0.0 0.0
11.5 3.674541413826159e-11 2.2559802942292255e-10 0.0 0.0
12.0 1.5014664421292792e-14 1.806781519966125e-10 0.0 0.0
12.5 2.2007948105638733e-11 1.3582264076081082e-10 0.0 0.0
13.000000000000002 6.658193657847326e-11 9.549963623982063e-11 0.0 0.0
13.5 1.1140851573714837e-10 6.222441068163037e-11 0.0 0.0
14.0 1.445319322467664e-10 3.692009164328173e-11 0.0 0.0
14.5 1.6133996556157166e-10 1.9343793722011377e-11 0.0 0.0
